20
20
20
20
19
19
19
19
19
19
18
18
18
17
18
18
18
19
17
19
17
18
15
17
19
16
16
19
16
17
12
12
11
12
12
11
11
11
11
11
11
11
10
11
11
11
10
10
11
11
10
11
10
11
10
10
11
10
11
10
8
8
8
8
8
8
8
8
8
8
8
8
8
8
7
7
8
8
8
8
7
8
7
8
8
7
7
8
7
7
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
6
6
7
6
6
6
7
6
6
7
6
6
6
6
37
37
37
38
37
37
38
38
38
37
38
35
36
36
34
36
36
34
36
35
35
33
36
33
34
34
31
31
34
30
22
22
22
22
22
22
22
22
22
22
21
21
21
22
23
21
21
20
22
21
21
20
21
19
21
21
20
22
20
20
15
15
16
15
15
15
15
15
15
15
15
15
15
15
15
14
14
15
14
15
15
13
14
14
15
15
15
13
15
14
12
12
12
12
12
12
12
12
12
12
11
11
12
11
12
12
12
12
12
12
12
12
12
12
12
10
11
11
11
12
75
76
74
75
75
74
75
73
75
75
70
71
68
68
72
68
70
70
69
69
69
67
67
67
69
65
66
61
66
70
44
44
44
44
43
44
44
44
43
44
41
41
40
40
41
41
41
41
43
41
43
40
39
39
42
41
41
42
39
39
30
30
30
30
30
30
30
30
30
30
29
29
29
29
30
29
29
29
29
30
27
27
29
29
29
28
29
29
29
29
23
24
24
24
24
23
24
24
24
24
23
23
22
23
23
24
23
22
23
22
24
22
23
24
23
23
23
21
23
23
184
184
185
187
184
184
188
185
184
188
173
178
172
174
173
169
177
175
175
177
166
172
173
170
158
162
170
163
171
162
109
109
109
109
108
111
109
108
109
109
102
102
104
104
102
104
105
103
101
104
101
102
100
101
100
101
99
101
99
102
74
75
75
74
74
74
74
74
74
75
72
72
72
72
74
73
72
72
73
71
73
71
72
71
73
73
73
74
72
71
58
58
58
58
58
58
58
58
58
57
56
57
57
57
56
56
56
57
56
57
55
54
57
56
55
55
58
57
57
56
